split,contract_id,source_path,function_name,source_span,interaction_id,review_priority,predicted_score,current_label,proposed_cleaned_label,vulnerability_type,safety_features_present,risk_evidence,protection_evidence,short_explanation,confidence,external_call_line,state_update_line,modifier_guard_evidence,code_snippet,review_source
train,DAPP::DAppSCAN-source/contracts/PeckShield-BabySwap/code::SousChef,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/SousChef.sol,deposit,DAppSCAN-source/contracts/PeckShield-BabySwap/code/baby-swap-contract-cac289bf978d969c95721c2adb9f199cee72ffa6/contracts/farm/SousChef.sol#L129-L143,i:deposit,,0.9383174436958364,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper,external call present | callee appears user/attacker controlled | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,"L5: syrup.safeTransferFrom(address(msg.sender), address(this), _amount);",L3: UserInfo storage user = userInfo[msg.sender];,"L2: require (_amount > 0, 'amount 0');","1: function deposit(uint256 _amount) public {\n2:         require (_amount > 0, 'amount 0');\n3:         UserInfo storage user = userInfo[msg.sender];\n4:         updatePool();\n5:         syrup.safeTransferFrom(address(msg.sender), address(this), _amount);\n6:         // The deposit behavior before farming will result in duplicate addresses, and thus we will manually remove them when airdropping.\n7:         if (user.amount == 0 && user.rewardPending == 0 && user.rewardDebt == 0) {\n8:             addressList.push(address(msg.sender));\n9:         }\n10:         user.rewardPending = user.amount.mul(poolInfo.accRewardPerShare).div(1e12).sub(user.rewardDebt).add(user.rewardPending);\n11:         user.amount = user.amount.add(_amount);\n12:         user.rewardDebt = user.amount.mul(poolInfo.accRewardPerShare).div(1e12);\n13: \n14:         emit Deposit(msg.sender, _amount);",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9::SilverCardsFactory,DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9/contracts/shop/SilverCardsFactory.sol,withdraw,DAppSCAN-source/contracts/consensys-Skyweaver/Skyweaver-contracts-bde0c184db6168bf86656a48b12d5747950b54d9/contracts/shop/SilverCardsFactory.sol#L129-L133,i:withdraw,,0.9360056382861929,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|safe_erc20_wrapper|contract_modifier_access_summary,external call present | very high model score,owner/access-control signal | safe ERC20 wrapper signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L4: arcadeumCoin.safeTransferFrom(address(this), _recipient, arcadeumCoinID, thisBalance, """");","L3: uint256 thisBalance = arcadeumCoin.balanceOf(address(this), arcadeumCoinID);","L2: require(_recipient != address(0x0), ""SilverCardsFactory#withdraw: INVALID_RECIPIENT""); | function withdraw(address _recipient) external onlyOwner()","1: function withdraw(address _recipient) external onlyOwner() {\n2:     require(_recipient != address(0x0), ""SilverCardsFactory#withdraw: INVALID_RECIPIENT"");\n3:     uint256 thisBalance = arcadeumCoin.balanceOf(address(this), arcadeumCoinID);\n4:     arcadeumCoin.safeTransferFrom(address(this), _recipient, arcadeumCoinID, thisBalance, """");\n5:   }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/consensys-Gamma/hypervisor-41fd4abf79864478523e87924d4e80d80df04879::HypervisorFactory,DAppSCAN-source/contracts/consensys-Gamma/hypervisor-41fd4abf79864478523e87924d4e80d80df04879/contracts/HypervisorFactory.sol,createHypervisor,DAppSCAN-source/contracts/consensys-Gamma/hypervisor-41fd4abf79864478523e87924d4e80d80df04879/contracts/HypervisorFactory.sol#L25-L51,i:createHypervisor,,0.9357564113673196,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | very high model score,owner/access-control signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L13: int24 tickSpacing = uniswapV3Factory.feeAmountTickSpacing(fee);,"L9: require(tokenA != tokenB, 'SF: IDENTICAL_ADDRESSES'); // TODO: using PoolAddress library (uniswap-v3-periphery) | function createHypervisor(
        address tokenA,
        address tokenB,
        uint24 fee,
        string memory name,
        string memory symbol

    ) external onlyOwner returns (address hypervisor)","1: function createHypervisor(\n2:         address tokenA,\n3:         address tokenB,\n4:         uint24 fee,\n5:         string memory name,\n6:         string memory symbol\n7: \n8:     ) external onlyOwner returns (address hypervisor) {\n9:         require(tokenA != tokenB, 'SF: IDENTICAL_ADDRESSES'); // TODO: using PoolAddress library (uniswap-v3-periphery)\n10:         (address token0, address token1) = tokenA < tokenB ? (tokenA, tokenB) : (tokenB, tokenA);\n11:         require(token0 != address(0), 'SF: ZERO_ADDRESS');\n12:         require(getHypervisor[token0][token1][fee] == address(0), 'SF: HYPERVISOR_EXISTS');\n13:         int24 tickSpacing = uniswapV3Factory.feeAmountTickSpacing(fee);\n14:         require(tickSpacing != 0, 'SF: INCORRECT_FEE');",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::SwapRouter,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/swap/SwapRouter.sol,externalSwap,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/swap/SwapRouter.sol#L500-L538,i:externalSwap,,0.9275690585347921,0,ambiguous_quarantine,reentrancy,return_value_checked|require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call | return value checked; not sufficient alone for reentrancy,Return-value check alone is not reentrancy protection; quarantine for manual review.,low,"L21: TransferHelper.safeTransferFrom(fromToken, msg.sender, address(this), fromTokenAmount);","L19: uint256 toTokenOriginBalance = TransferHelper.universalBalanceOf(toToken, msg.sender);","L17: require(minReturnAmount > 0, ""SwapRouter: RETURN_AMOUNT_ZERO"");","16:     {\n17:         require(minReturnAmount > 0, ""SwapRouter: RETURN_AMOUNT_ZERO"");\n18: \n19:         uint256 toTokenOriginBalance = TransferHelper.universalBalanceOf(toToken, msg.sender);\n20:         if (!TransferHelper.isETH(fromToken)) {\n21:             TransferHelper.safeTransferFrom(fromToken, msg.sender, address(this), fromTokenAmount);\n22: \n23:             TransferHelper.universalApproveMax(fromToken, approveTarget, fromTokenAmount);\n24:         }\n25: \n26:         require(isWhiteListed[swapTarget], ""SwapRouter: Not Whitelist Contract"");\n27:         (bool success, ) = swapTarget.call{value: TransferHelper.isETH(fromToken) ? msg.value : 0}(callDataConcat);\n28: \n29:         require(success, ""SwapRouter: External Swap execution Failed"");",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8::Core,DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8/contracts/core/Core.sol,allocateTribe,DAppSCAN-source/contracts/consensys-Fei_Protocol_v2_Phase_1/fei-protocol-core-5e3e2ab889f06831f4fe2e8460066ded40ccf0a8/contracts/core/Core.sol#L46-L60,i:allocateTribe,,0.9266103449266271,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | very high model score,owner/access-control signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L12: _tribe.transfer(to, amount);",L6: IERC20 _tribe = tribe;,"L7: require( | function allocateTribe(address to, uint256 amount)
        external
        override
        onlyGovernor","7:         require(\n8:             _tribe.balanceOf(address(this)) >= amount,\n9:             ""Core: Not enough Tribe""\n10:         );\n11: \n12:         _tribe.transfer(to, amount);\n13: \n14:         emit TribeAllocation(to, amount);\n15:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/CommunalFarm.sol,_stakeLocked,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/CommunalFarm.sol#L377-L414,i:_stakeLocked,,0.9257640581674426,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,external call present | state update after external call | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L25: TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);",L14: uint256 lock_multiplier = lockMultiplier(secs);,"L8: require(!stakingPaused, ""Staking paused"");","20:             start_timestamp.add(secs),\n21:             lock_multiplier\n22:         ));\n23: \n24:         // Pull the tokens from the source_address\n25:         TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);\n26: \n27:         // Update liquidities\n28:         _total_liquidity_locked = _total_liquidity_locked.add(liquidity);\n29:         _locked_liquidity[staker_address] = _locked_liquidity[staker_address].add(liquidity);\n30: \n31:         // Need to call to update the combined weights\n32:         _updateRewardAndBalance(staker_address, false);\n33: ",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::CommunalFarm_SaddleD4,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/Variants/CommunalFarm_SaddleD4.sol,_stakeLocked,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/Variants/CommunalFarm_SaddleD4.sol#L377-L414,i:_stakeLocked,,0.9257640581674426,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,external call present | state update after external call | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L25: TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);",L14: uint256 lock_multiplier = lockMultiplier(secs);,"L8: require(!stakingPaused, ""Staking paused"");","20:             start_timestamp.add(secs),\n21:             lock_multiplier\n22:         ));\n23: \n24:         // Pull the tokens from the source_address\n25:         TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);\n26: \n27:         // Update liquidities\n28:         _total_liquidity_locked = _total_liquidity_locked.add(liquidity);\n29:         _locked_liquidity[staker_address] = _locked_liquidity[staker_address].add(liquidity);\n30: \n31:         // Need to call to update the combined weights\n32:         _updateRewardAndBalance(staker_address, false);\n33: ",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d::MasterChef,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/protocol/apis/sushi/MasterChef.sol,migrate,DAppSCAN-source/contracts/Inspex-Optimized Worker/bsc-alpaca-contract-1aee2ceec77e3fd3162b74858c846cdc5692928d/contracts/6/protocol/apis/sushi/MasterChef.sol#L1537-L1546,i:migrate,,0.9250295599511811,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L3: PoolInfo storage pool = poolInfo[_pid];,"L2: require(address(migrator) != address(0), ""migrate: no migrator"");","1: function migrate(uint256 _pid) public {\n2:         require(address(migrator) != address(0), ""migrate: no migrator"");\n3:         PoolInfo storage pool = poolInfo[_pid];\n4:         IERC20 lpToken = pool.lpToken;\n5:         uint256 bal = lpToken.balanceOf(address(this));\n6:         lpToken.safeApprove(address(migrator), bal);\n7:         IERC20 newLpToken = migrator.migrate(lpToken);\n8:         require(bal == newLpToken.balanceOf(address(this)), ""migrate: bad"");\n9:         pool.lpToken = newLpToken;\n10:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129::MasterChef,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/sushi/MasterChef.sol,migrate,DAppSCAN-source/contracts/Inspex-SpookySwap Integration & Fantom Expansion/bsc-alpaca-contract-4553a34a6dcfcfbf7aebc693bb5c5c6074c73129/contracts/6/protocol/apis/sushi/MasterChef.sol#L1537-L1546,i:migrate,,0.9250294607453313,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L3: PoolInfo storage pool = poolInfo[_pid];,"L2: require(address(migrator) != address(0), ""migrate: no migrator"");","1: function migrate(uint256 _pid) public {\n2:         require(address(migrator) != address(0), ""migrate: no migrator"");\n3:         PoolInfo storage pool = poolInfo[_pid];\n4:         IERC20 lpToken = pool.lpToken;\n5:         uint256 bal = lpToken.balanceOf(address(this));\n6:         lpToken.safeApprove(address(migrator), bal);\n7:         IERC20 newLpToken = migrator.migrate(lpToken);\n8:         require(bal == newLpToken.balanceOf(address(this)), ""migrate: bad"");\n9:         pool.lpToken = newLpToken;\n10:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::TestVestingVault,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/test/TestVestingVault.sol,withdraw,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/test/TestVestingVault.sol#L275-L281,i:withdraw,,0.9247318970265701,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled | very high model score,require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,"L6: token.transfer(_recipient, _amount);",L2: Storage.Uint256 storage unassigned = _unassigned();,"L3: require(unassigned.data >= _amount, ""Insufficient balance"");","1: function withdraw(uint256 _amount, address _recipient) public onlyManager {\n2:         Storage.Uint256 storage unassigned = _unassigned();\n3:         require(unassigned.data >= _amount, ""Insufficient balance"");\n4:         // update unassigned value\n5:         unassigned.data -= _amount;\n6:         token.transfer(_recipient, _amount);\n7:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90::VestingVault,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/vaults/VestingVault.sol,withdraw,DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/vaults/VestingVault.sol#L275-L281,i:withdraw,,0.9247318638373545,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled | very high model score,require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,"L6: token.transfer(_recipient, _amount);",L2: Storage.Uint256 storage unassigned = _unassigned();,"L3: require(unassigned.data >= _amount, ""Insufficient balance"");","1: function withdraw(uint256 _amount, address _recipient) public onlyManager {\n2:         Storage.Uint256 storage unassigned = _unassigned();\n3:         require(unassigned.data >= _amount, ""Insufficient balance"");\n4:         // update unassigned value\n5:         unassigned.data -= _amount;\n6:         token.transfer(_recipient, _amount);\n7:     }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140::Vesting02,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/Vesting02.sol,updateVestForDeposit,DAppSCAN-source/contracts/Trail_of_Bits-88mph/88mph-contracts-76cd9d1fc45e65f5d0f686621fe6af85c40aa140/contracts/rewards/Vesting02.sol#L127-L169,i:updateVestForDeposit,,0.9213520732736409,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | very high model score,require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L13: uint64 vestID = depositIDToVestID[poolAddress][depositID];,L8: require(,"1: function updateVestForDeposit(\n2:         address poolAddress,\n3:         uint64 depositID,\n4:         uint256 currentDepositAmount,\n5:         uint256 depositAmount,\n6:         uint256 vestAmountPerStablecoinPerSecond\n7:     ) external {\n8:         require(\n9:             address(msg.sender) == address(mphMinter),\n10:             ""Vesting02: not minter""\n11:         );\n12: \n13:         uint64 vestID = depositIDToVestID[poolAddress][depositID];\n14:         Vest storage vestEntry = _getVest(vestID);",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08::TokenPolygonUpgradeable,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/agToken/polygon/TokenPolygonUpgradeable.sol,setUpTreasury,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol  Borrowing Module/angle-borrow-0363b6a137a44e22ee06b3187ba74f7798c1af08/contracts/agToken/polygon/TokenPolygonUpgradeable.sol#L159-L167,i:setUpTreasury,,0.920918382827758,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|trusted_or_fixed_callee|contract_modifier_access_summary,external call present | state update after external call | very high model score,trusted/fixed callee signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,,L6: treasury = _treasury;,L3: if (msg.sender != 0xdA2D2f638D6fcbE306236583845e5822554c02EA) revert NotGovernor();,1: function setUpTreasury(address _treasury) external {\n2:         // Only governor on Polygon\n3:         if (msg.sender != 0xdA2D2f638D6fcbE306236583845e5822554c02EA) revert NotGovernor();\n4:         if (address(ITreasury(_treasury).stablecoin()) != address(this)) revert InvalidTreasury();\n5:         if (treasuryInitialized) revert TreasuryAlreadyInitialized();\n6:         treasury = _treasury;\n7:         treasuryInitialized = true;\n8:         emit TreasuryUpdated(_treasury);\n9:     },phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e::StableMaster,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/stableMaster/StableMaster.sol,revokeCollateral,DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/stableMaster/StableMaster.sol#L353-L395,i:revokeCollateral,,0.9190003973882763,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|safe_erc20_wrapper|contract_many_risky_interactions|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled | very high model score,owner/access-control signal | safe ERC20 wrapper signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,"L35: col.token.safeTransferFrom(address(poolManager), address(settlementContract), balance);",L8: uint256 managerListLength = _managerList.length;,"L9: require(managerListLength >= 1, ""10""); | function revokeCollateral(IPoolManager poolManager, ICollateralSettler settlementContract)
        external
        onlyRole(GOVERNOR_ROLE)","30:         // No need to pause `SLP` and `STABLE_HOLDERS` as deleting the entry associated to the `poolManager`\n31:         // in the `collateralMap` will make everything revert\n32: \n33:         // Transferring the whole balance to global settlement\n34:         uint256 balance = col.token.balanceOf(address(poolManager));\n35:         col.token.safeTransferFrom(address(poolManager), address(settlementContract), balance);\n36: \n37:         // Settlement works with a fixed oracle value for HAs, it needs to be computed here\n38:         uint256 oracleValue = col.oracle.readLower();\n39:         // Notifying the global settlement contract with the properties of the contract to settle\n40:         // In case of global shutdown, there would be one settlement contract per collateral type\n41:         // Not using the `lockedInterests` to update the value of the sanRate\n42:         settlementContract.triggerSettlement(oracleValue, col.sanRate, col.stocksUsers);\n43:     }",phase1b_packet
train,"DAPP::DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715::MasterChef","DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715/contracts/protocol/apis/sushi/MasterChef.sol",migrate,"DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715/contracts/protocol/apis/sushi/MasterChef.sol#L1529-L1538",i:migrate,,0.9134209104949274,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|callee_user_controlled|safe_erc20_wrapper|contract_modifier_access_summary,external call present | callee appears user/attacker controlled | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L3: PoolInfo storage pool = poolInfo[_pid];,"L2: require(address(migrator) != address(0), ""migrate: no migrator"");","1: function migrate(uint256 _pid) public {\n2:     require(address(migrator) != address(0), ""migrate: no migrator"");\n3:     PoolInfo storage pool = poolInfo[_pid];\n4:     IERC20 lpToken = pool.lpToken;\n5:     uint256 bal = lpToken.balanceOf(address(this));\n6:     lpToken.safeApprove(address(migrator), bal);\n7:     IERC20 newLpToken = migrator.migrate(lpToken);\n8:     require(bal == newLpToken.balanceOf(address(this)), ""migrate: bad"");\n9:     pool.lpToken = newLpToken;\n10:   }",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919::Erc20EarnNftPool,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/Erc20EarnNftPool.sol,stake,DAppSCAN-source/contracts/PeckShield-DSG/core-6f607f77698936e132e4e9b5cb4d75580636d919/contracts/pools/Erc20EarnNftPool.sol#L182-L198,i:stake,,0.911946152773806,0,ambiguous_quarantine,reentrancy,require_assert_guard_before_call|only_owner_or_access_control|callee_user_controlled|contract_modifier_access_summary|contract_inheritance_modifier_summary,external call present | callee appears user/attacker controlled | very high model score,owner/access-control signal | require/assert/revert guard before call,Guard-before-call exists but does not prove reentrancy safety against a high-scoring attacker-controlled call.,low,,L4: IERC20 token = IERC20(pool[_pid].tokenAddress);,"L2: require(pool[_pid].nftLeft > 0, ""no NFT to earn""); | function stake(uint256 _pid) external validatePoolByPid(_pid)","1: function stake(uint256 _pid) external validatePoolByPid(_pid) {\n2:         require(pool[_pid].nftLeft > 0, ""no NFT to earn"");\n3: \n4:         IERC20 token = IERC20(pool[_pid].tokenAddress);\n5:         require(token.balanceOf(msg.sender) >= pool[_pid].stakeAmount, ""out of balance"");\n6:         require(token.allowance(msg.sender, address(this)) >= pool[_pid].stakeAmount, ""not enough permission to stake token"");\n7: \n8:         pool[_pid].nftLeft--;\n9:         user[_pid][msg.sender].push(block.timestamp);\n10: \n11:         uint256 oldBal = token.balanceOf(address(this));\n12:         require(token.transferFrom(msg.sender, address(this), pool[_pid].stakeAmount), ""transfer from staking token's owner error"");\n13:         uint256 realAmount = token.balanceOf(address(this)).sub(oldBal);\n14:         require(realAmount >= pool[_pid].stakeAmount, ""transfer amount not match"");",phase1b_packet
train,DAPP::DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e::StakingRewardsMultiGauge,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/StakingRewardsMultiGauge.sol,_stakeLocked,DAppSCAN-source/contracts/Trail_of_Bits-FraxQ42021/frax-solidity-bd40775e283923aa9e32a107abd426430a99835e/src/hardhat/contracts/Staking/StakingRewardsMultiGauge.sol#L598-L635,i:_stakeLocked,,0.9117089632239999,0,ambiguous_quarantine,reentrancy,state_update_after_external_call|require_assert_guard_before_call|safe_erc20_wrapper|contract_inheritance_modifier_summary,external call present | state update after external call | very high model score,safe ERC20 wrapper signal | require/assert/revert guard before call,"Some protection evidence exists, but it is not enough to confidently keep or flip the label.",medium,"L25: TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);",L14: uint256 lock_multiplier = lockMultiplier(secs);,"L8: require(!stakingPaused, ""Staking paused"");","20:             start_timestamp.add(secs),\n21:             lock_multiplier\n22:         ));\n23: \n24:         // Pull the tokens from the source_address\n25:         TransferHelper.safeTransferFrom(address(stakingToken), source_address, address(this), liquidity);\n26: \n27:         // Update liquidities\n28:         _total_liquidity_locked = _total_liquidity_locked.add(liquidity);\n29:         _locked_liquidity[staker_address] = _locked_liquidity[staker_address].add(liquidity);\n30: \n31:         // Need to call to update the combined weights\n32:         _updateRewardAndBalance(staker_address, false);\n33: ",phase1b_packet
